run,variant,pinata_account,fl_round,block_type,expected_pin,pin_status,tx_hash,basescan_url,ipfs_hash,pinata_account_actual,date_pinned
optimized_20260525_190424,optimized,1,5,GLOBAL,round_5_global_model,success,0xac7ac00d75de565b98312286aa0faf23b4c83876ed0a58640f4498e94a3fc707,https://basescan.org/tx/0xac7ac00d75de565b98312286aa0faf23b4c83876ed0a58640f4498e94a3fc707,QmVDeCV3hse6BGCPa95BAFZpk2bfc2ahoGBQUjnNWwWL3v,account_1,2026-05-25T14:19:25
optimized_20260525_190424,optimized,1,5,GLOBAL,round_5_global_metrics,success,0xac7ac00d75de565b98312286aa0faf23b4c83876ed0a58640f4498e94a3fc707,https://basescan.org/tx/0xac7ac00d75de565b98312286aa0faf23b4c83876ed0a58640f4498e94a3fc707,QmaZ77tWkcpd8Wog9wZTXycZ9C4eRPEnHLywc1Ef6V2Q9p,account_1,2026-05-25T14:19:26
optimized_20260525_190424,optimized,1,6,LOCAL,round_6_local,success,0xc1f4272c5ea71e150f0c64f3a5203dfd50e40ca2397e0b9c99bc24be1a05a359,https://basescan.org/tx/0xc1f4272c5ea71e150f0c64f3a5203dfd50e40ca2397e0b9c99bc24be1a05a359,QmXmeH3znYYf5reZRRAHTvk5wjqPHhxhPhjuFnoZaGQckA,account_1,2026-05-25T14:21:13
optimized_20260525_190424,optimized,1,6,VOTE,round_6_votes,success,0xc9f0374f6da68cbe72b09fb30c446605f7ab4ff43be3729b9206df74ae233754,https://basescan.org/tx/0xc9f0374f6da68cbe72b09fb30c446605f7ab4ff43be3729b9206df74ae233754,QmaBoj7yyhbgB4khsmKRDPvuBbQNRjFFKrGa2Jowso8NP9,account_1,2026-05-25T14:21:14
optimized_20260525_190424,optimized,1,6,GLOBAL,round_6_global_model,success,0x5017168b34099104e18917a31aaaa4661f7e80ed7a5f1f717901b15b81979068,https://basescan.org/tx/0x5017168b34099104e18917a31aaaa4661f7e80ed7a5f1f717901b15b81979068,QmTUqBT5rx2fxNMQtkZJarRTcJTy3cqxNURfRjVYNHRPKn,account_1,2026-05-25T14:22:10
optimized_20260525_190424,optimized,1,6,GLOBAL,round_6_global_metrics,success,0x5017168b34099104e18917a31aaaa4661f7e80ed7a5f1f717901b15b81979068,https://basescan.org/tx/0x5017168b34099104e18917a31aaaa4661f7e80ed7a5f1f717901b15b81979068,QmemMqg9NhtBDfUFebiGRSmvvGCWhnrCPTEtjMfS92ewfP,account_1,2026-05-25T14:22:11
optimized_20260525_190424,optimized,1,7,LOCAL,round_7_local,success,0x60d28ed4343b8b5b405d4725a759da4def6d8a9b1b20f46b95d20ed3bd877835,https://basescan.org/tx/0x60d28ed4343b8b5b405d4725a759da4def6d8a9b1b20f46b95d20ed3bd877835,QmWaUcF5psu5zPayzZGRM9Q3NeaKuHb6NGSrUbitmBwXDq,account_1,2026-05-25T14:24:09
optimized_20260525_190424,optimized,1,7,VOTE,round_7_votes,success,0xdad25a3b83835bd191c56b8addec22837582224d0c1272a054678350a65a690e,https://basescan.org/tx/0xdad25a3b83835bd191c56b8addec22837582224d0c1272a054678350a65a690e,QmUiHHoRAtYkUTjsTaUNdAKRWkD1Lz2gZJL3J6Tegxkt1v,account_1,2026-05-25T14:24:08
optimized_20260525_190424,optimized,1,7,GLOBAL,round_7_global_model,success,0x898c1a56362e681f904c15b6933be5be98e021217ecedad11f04f8ac5e6578f7,https://basescan.org/tx/0x898c1a56362e681f904c15b6933be5be98e021217ecedad11f04f8ac5e6578f7,QmNcDqFNDsWSuLcqTGHw92EtWUzgCkeEjUXYJXhWRuxAbn,account_1,2026-05-25T14:24:57
optimized_20260525_190424,optimized,1,7,GLOBAL,round_7_global_metrics,success,0x898c1a56362e681f904c15b6933be5be98e021217ecedad11f04f8ac5e6578f7,https://basescan.org/tx/0x898c1a56362e681f904c15b6933be5be98e021217ecedad11f04f8ac5e6578f7,QmNp85yJoLbfBXDvqVcCCCMFKA6tKZbKQUJRyEZywxZ3tJ,account_1,2026-05-25T14:24:58
optimized_20260525_190424,optimized,1,8,LOCAL,round_8_local,success,0xd16e224e6b6cf216e95cab8f5afa20ce17dd24987799773e8c9158ab1f17a8eb,https://basescan.org/tx/0xd16e224e6b6cf216e95cab8f5afa20ce17dd24987799773e8c9158ab1f17a8eb,QmaKZdHidzkVikoUbdLqTjrwTzbAbmJNqQN1b9Q9n5rnuf,account_1,2026-05-25T14:26:37
optimized_20260525_190424,optimized,1,8,VOTE,round_8_votes,success,0x7059daa6891aa77f8d35c91c21b3e307c88041ab137d11779d34049f7b554cfc,https://basescan.org/tx/0x7059daa6891aa77f8d35c91c21b3e307c88041ab137d11779d34049f7b554cfc,QmV8PUB1Q62DBi2MPyEKqeGMq8Wi2eUC2yJLSB96YruSJY,account_1,2026-05-25T14:26:37
optimized_20260525_190424,optimized,1,8,GLOBAL,round_8_global_model,success,0xb648eab43228fffba8b8f29bcf3bf71e638478b42d557310050e8873fa67ab13,https://basescan.org/tx/0xb648eab43228fffba8b8f29bcf3bf71e638478b42d557310050e8873fa67ab13,QmaPWQNQUZifGufNma4j15sn18V2To7ENEzp73qSfha7GX,account_1,2026-05-25T14:27:42
optimized_20260525_190424,optimized,1,8,GLOBAL,round_8_global_metrics,success,0xb648eab43228fffba8b8f29bcf3bf71e638478b42d557310050e8873fa67ab13,https://basescan.org/tx/0xb648eab43228fffba8b8f29bcf3bf71e638478b42d557310050e8873fa67ab13,QmUzfAQTq5YWZHAZXKRfbGYzV2J2586gqdnvioNSRMoUJD,account_1,2026-05-25T14:27:43
optimized_20260525_190424,optimized,1,9,LOCAL,round_9_local,success,0xf8130d57b002911ba957082a746a43fdc5c7119bf487ae781d1fd3e9aa22e849,https://basescan.org/tx/0xf8130d57b002911ba957082a746a43fdc5c7119bf487ae781d1fd3e9aa22e849,QmSsityx1bv2joshhLSaG8HVDdbmEBWKLdh3iRi1a1q2Zh,account_1,2026-05-25T13:59:52
optimized_20260525_190424,optimized,1,9,VOTE,round_9_votes,success,0xa858e918bbf3d01351d93efb350aaaa2317a16f77bce4705b7d0a2ca22f383c3,https://basescan.org/tx/0xa858e918bbf3d01351d93efb350aaaa2317a16f77bce4705b7d0a2ca22f383c3,QmcxaBBtxtekVyVestkfmM6mGBCocsbePrQyPD3fQZ4bVm,account_1,2026-05-25T13:59:54
optimized_20260525_190424,optimized,1,9,GLOBAL,round_9_global_model,success,0x5e1a57d3ba218ed263b45f4add2eef3ee20efe20fa847f9daf9a4758fdd03320,https://basescan.org/tx/0x5e1a57d3ba218ed263b45f4add2eef3ee20efe20fa847f9daf9a4758fdd03320,Qmb5BGT8GtKPRZNea3aEbHQrADva15j6mKy5sqtqv8TgPL,account_1,2026-05-25T14:00:57
optimized_20260525_190424,optimized,1,9,GLOBAL,round_9_global_metrics,success,0x5e1a57d3ba218ed263b45f4add2eef3ee20efe20fa847f9daf9a4758fdd03320,https://basescan.org/tx/0x5e1a57d3ba218ed263b45f4add2eef3ee20efe20fa847f9daf9a4758fdd03320,QmNZa6hi7zfKeTCNmtpWyAr1FHyuHVsQHXZWFULYvqGrDs,account_1,2026-05-25T14:00:58
optimized_20260525_190424,optimized,1,10,LOCAL,round_10_local,success,0x897bcf8c97f6e63c362f84c2bd6cfb51d27c95a163958bd1ca6b16bde9feb1c0,https://basescan.org/tx/0x897bcf8c97f6e63c362f84c2bd6cfb51d27c95a163958bd1ca6b16bde9feb1c0,QmQRfTZDRNtbsbrufDpzDLrwJspSD7DR455S6WQpYgaibz,account_1,2026-05-25T14:02:56
optimized_20260525_190424,optimized,1,10,VOTE,round_10_votes,success,0x5c2db46069a295d542f10ba1c33a4c5f0a15f5104c89cf835c56a9e5cc5e1ef4,https://basescan.org/tx/0x5c2db46069a295d542f10ba1c33a4c5f0a15f5104c89cf835c56a9e5cc5e1ef4,QmWjJFm6kMbY364L1aWGQ6XjVavVkvtnFaBqT5KUcSKBHv,account_1,2026-05-25T14:02:58
optimized_20260525_190424,optimized,1,10,GLOBAL,round_10_global_model,success,0xb6364c9eb510801c3c2423ec3d66653857d2171db501e1ff1b437b50dcd5b1ef,https://basescan.org/tx/0xb6364c9eb510801c3c2423ec3d66653857d2171db501e1ff1b437b50dcd5b1ef,QmVAjHnF2aSeFs4d9noFqUCWG7FiMakcSjTHJHNXtaWAVx,account_1,2026-05-25T14:03:56
optimized_20260525_190424,optimized,1,10,GLOBAL,round_10_global_metrics,success,0xb6364c9eb510801c3c2423ec3d66653857d2171db501e1ff1b437b50dcd5b1ef,https://basescan.org/tx/0xb6364c9eb510801c3c2423ec3d66653857d2171db501e1ff1b437b50dcd5b1ef,QmcK9nHmAptEhQXryCW8ojtDLDyoiNkmNBb2XodUM5iGrt,account_1,2026-05-25T14:03:57
baseline_20260525_193331,baseline,1,0,GLOBAL,round_0_global_model,success,0x2a73f677ea0a9cb409a7e3e3fab834ccc47fa5823a88ff13d0d1b02aa676a934,https://basescan.org/tx/0x2a73f677ea0a9cb409a7e3e3fab834ccc47fa5823a88ff13d0d1b02aa676a934,QmNT9BQwnsAGh6pudyX9kW42HucmsxoyUQQJaqm7cDLpRb,account_1,2026-05-25T14:33:39
baseline_20260525_193331,baseline,1,0,GLOBAL,round_0_global_metrics,success,0x2a73f677ea0a9cb409a7e3e3fab834ccc47fa5823a88ff13d0d1b02aa676a934,https://basescan.org/tx/0x2a73f677ea0a9cb409a7e3e3fab834ccc47fa5823a88ff13d0d1b02aa676a934,QmNqxwxKME8Gzg9jptsVBQEGV6jJ218Dj7WMkyEhUG2Td1,account_1,2026-05-25T14:33:40
baseline_20260525_193331,baseline,1,1,LOCAL,round_1_local,success,0xd60197e8d234b055f5abca09e8120536a63e3557070b3a75b3f9baf10d47f87e,https://basescan.org/tx/0xd60197e8d234b055f5abca09e8120536a63e3557070b3a75b3f9baf10d47f87e,QmXxpn4VVwUrWaVZaENytneZubGne2oKSc7hfwVFLkTZ8i,account_1,2026-05-25T14:35:34
baseline_20260525_193331,baseline,1,1,VOTE,round_1_votes,success,0x652ed4379d82fb10b3c94645a6c00cc2ee30897688067f16afa950f14a2e4a44,https://basescan.org/tx/0x652ed4379d82fb10b3c94645a6c00cc2ee30897688067f16afa950f14a2e4a44,QmSgbjMNMbXyi46CDR5utPUM1qZiF84Hxd5YNPEFGVJjD6,account_1,2026-05-25T14:35:37
baseline_20260525_193331,baseline,1,1,GLOBAL,round_1_global_model,success,0x2db7f3efdffa3c012e1955e28f03834bb03b934e6c60a5292ff1c997dc44485c,https://basescan.org/tx/0x2db7f3efdffa3c012e1955e28f03834bb03b934e6c60a5292ff1c997dc44485c,QmW1DYn5VJthVGpWjG3WnpWA8haYLUVehzJuVByLpSMBio,account_1,2026-05-25T14:36:38
baseline_20260525_193331,baseline,1,1,GLOBAL,round_1_global_metrics,success,0x2db7f3efdffa3c012e1955e28f03834bb03b934e6c60a5292ff1c997dc44485c,https://basescan.org/tx/0x2db7f3efdffa3c012e1955e28f03834bb03b934e6c60a5292ff1c997dc44485c,QmX3GTCKYCKPLZe3gUgaAu5mKrMuKB1UqRxzQQH3oTBmUq,account_1,2026-05-25T14:36:39
baseline_20260525_193331,baseline,1,2,LOCAL,round_2_local,success,0x4b0d073f07057acf4e7edbbc09fb4482f13fd7e7c11e9307b0dc32d0d73a7e32,https://basescan.org/tx/0x4b0d073f07057acf4e7edbbc09fb4482f13fd7e7c11e9307b0dc32d0d73a7e32,QmXNNcN9PCGHcTX51S8TUqZTMM1A4L3fRJ8uk1d2BmA3kb,account_1,2026-05-25T14:38:25
baseline_20260525_193331,baseline,1,2,VOTE,round_2_votes,success,0x8f0d82c86d4fb40ae4c54ca2b3a2951f2b437c6a59c73ec1fd90bbe150b53095,https://basescan.org/tx/0x8f0d82c86d4fb40ae4c54ca2b3a2951f2b437c6a59c73ec1fd90bbe150b53095,QmXVA8h1XeT5NcevvAdbhZMaSm9ZRQuQbNH63d2kWbsmfs,account_1,2026-05-25T14:38:26
baseline_20260525_193331,baseline,1,2,GLOBAL,round_2_global_model,success,0xb0d8649238002d55b0618ec0c0cc30b5114b5553836f6f6dcde25e5d988175a5,https://basescan.org/tx/0xb0d8649238002d55b0618ec0c0cc30b5114b5553836f6f6dcde25e5d988175a5,QmfShnAUj92wvjV3KcooRbHUyz5FzKTh4rqGNBCLYDnvvB,account_1,2026-05-25T14:39:13
baseline_20260525_193331,baseline,1,2,GLOBAL,round_2_global_metrics,success,0xb0d8649238002d55b0618ec0c0cc30b5114b5553836f6f6dcde25e5d988175a5,https://basescan.org/tx/0xb0d8649238002d55b0618ec0c0cc30b5114b5553836f6f6dcde25e5d988175a5,QmWz5FCEgk7kBBmuPEm2BDJp1q5T8XPc9rFuG5tDbchoYD,account_1,2026-05-25T14:39:13
baseline_20260525_193331,baseline,1,3,LOCAL,round_3_local,success,0x9c49457daad9a7d06f22985f1e7e3dce7b0711c003bf7f672e33dd91703d6ca2,https://basescan.org/tx/0x9c49457daad9a7d06f22985f1e7e3dce7b0711c003bf7f672e33dd91703d6ca2,QmbxXJMrccqTU5PiKAzd4vc3RxHZGDRBhsVMorhnMHKgbR,account_1,2026-05-25T14:41:04
baseline_20260525_193331,baseline,1,3,VOTE,round_3_votes,success,0xf2cf5161ef92ab373089332e0d5ef873df5aba541e5676c540ef1fedc8458792,https://basescan.org/tx/0xf2cf5161ef92ab373089332e0d5ef873df5aba541e5676c540ef1fedc8458792,QmXfy6btZQTbtXxasCkoYDfUayexM4hftHsP1HH1oajvmL,account_1,2026-05-25T14:41:06
baseline_20260525_193331,baseline,1,3,GLOBAL,round_3_global_model,success,0xc10045ad1d8cac115d416737cdfff94014c3e32621ce67a41f73cbb646eb5d2d,https://basescan.org/tx/0xc10045ad1d8cac115d416737cdfff94014c3e32621ce67a41f73cbb646eb5d2d,QmXaUXoZvp1QzDwZdHNtZVKnaLcJjMPVC3Bt1xewaZbdkR,account_1,2026-05-25T14:41:55
baseline_20260525_193331,baseline,1,3,GLOBAL,round_3_global_metrics,success,0xc10045ad1d8cac115d416737cdfff94014c3e32621ce67a41f73cbb646eb5d2d,https://basescan.org/tx/0xc10045ad1d8cac115d416737cdfff94014c3e32621ce67a41f73cbb646eb5d2d,QmUwM9LnFgvjP3opmgbWGjw8qrb5qcjFaggNB2Lux8ksWV,account_1,2026-05-25T14:41:56
baseline_20260525_193331,baseline,1,4,LOCAL,round_4_local,success,0x8c5a247626b71e62fbfa95864af7b74393bac2c49c0b60233391b9e6ce1b730c,https://basescan.org/tx/0x8c5a247626b71e62fbfa95864af7b74393bac2c49c0b60233391b9e6ce1b730c,QmSe3qCcVjm4CVgV7pHBrzvFhW8rrKPuJS5re9r16bjDKZ,account_1,2026-05-25T14:43:52
baseline_20260525_193331,baseline,1,4,VOTE,round_4_votes,success,0x6882a47879521fbd191e03b91bbbb75fc2a6acf7a22931a094b0ac9217765600,https://basescan.org/tx/0x6882a47879521fbd191e03b91bbbb75fc2a6acf7a22931a094b0ac9217765600,QmSrezLYLtVoF4CyTpEdLA7nFvd1fCrdLZbtbCdH2vJCyF,account_1,2026-05-25T14:43:55
baseline_20260525_193331,baseline,1,4,GLOBAL,round_4_global_model,success,0x73339829b338d8e751d729db9bf7ceb9611eb31364ccc8989f9e9ba9ca9e2efc,https://basescan.org/tx/0x73339829b338d8e751d729db9bf7ceb9611eb31364ccc8989f9e9ba9ca9e2efc,QmSbjNQgT253LKBTUu61x1Ut3c1jrDAHD1aoyg2pms1RRT,account_1,2026-05-25T14:44:55
baseline_20260525_193331,baseline,1,4,GLOBAL,round_4_global_metrics,success,0x73339829b338d8e751d729db9bf7ceb9611eb31364ccc8989f9e9ba9ca9e2efc,https://basescan.org/tx/0x73339829b338d8e751d729db9bf7ceb9611eb31364ccc8989f9e9ba9ca9e2efc,QmNvnJ7dDevH14XMLvHQoM2NgGvD3zSyVk9poKZ1SZ1ZJa,account_1,2026-05-25T14:44:56
baseline_20260525_193331,baseline,1,5,LOCAL,round_5_local,success,0xdbf4a6a828e054120e4f4ed656a57f8fe40c44009ea122db17ce3207d993689a,https://basescan.org/tx/0xdbf4a6a828e054120e4f4ed656a57f8fe40c44009ea122db17ce3207d993689a,QmR54FdrdqAj5DL6sZcB8QTW9zrz81L9WL592sHTe6VFC8,account_1,2026-05-25T14:46:43
baseline_20260525_193331,baseline,1,5,VOTE,round_5_votes,success,0x321a909903214be448f398b5ec6db28d0da6aa1ce355dd924f94c885f1fec38d,https://basescan.org/tx/0x321a909903214be448f398b5ec6db28d0da6aa1ce355dd924f94c885f1fec38d,QmV1wxneWTpJP4aHmbEZs7xVB3VWwjAf98ro6FvgM9xR4r,account_1,2026-05-25T14:46:45
baseline_20260525_193331,baseline,1,5,GLOBAL,round_5_global_model,success,0x9f84169110629d0499196980046fb66c050ac7c579fc6b91f83876edfe8ab378,https://basescan.org/tx/0x9f84169110629d0499196980046fb66c050ac7c579fc6b91f83876edfe8ab378,Qmam1SQnGdQ9h1fdxhB9hshcZTGsN5gvSeZZfqgs2K9S5W,account_1,2026-05-25T14:47:24
baseline_20260525_193331,baseline,1,5,GLOBAL,round_5_global_metrics,success,0x9f84169110629d0499196980046fb66c050ac7c579fc6b91f83876edfe8ab378,https://basescan.org/tx/0x9f84169110629d0499196980046fb66c050ac7c579fc6b91f83876edfe8ab378,QmScbRbAKrdNrieLPzsKDM2tDZhd5MJExSpcThxxLsf9fu,account_1,2026-05-25T14:47:25
baseline_20260525_193331,baseline,1,6,LOCAL,round_6_local,success,0xdeb4f5a05204ffebe4d0b5aed5db84202b872951b454a839bd0d72f7ab0ecd19,https://basescan.org/tx/0xdeb4f5a05204ffebe4d0b5aed5db84202b872951b454a839bd0d72f7ab0ecd19,QmQy9GKK9wFZEYvxJbLuAwTNcvyLND5FTqrJBPFHQNTCxT,account_1,2026-05-25T14:49:18
baseline_20260525_193331,baseline,1,6,VOTE,round_6_votes,success,0x394f9d1710877efbffb5fb0b6312e5e4db6377a89ac664656bb9b475e1bc79be,https://basescan.org/tx/0x394f9d1710877efbffb5fb0b6312e5e4db6377a89ac664656bb9b475e1bc79be,QmbdQrD8wp7K8uPk53S2yDgjHfXBjioFtHGRXR6EfbgVDc,account_1,2026-05-25T14:49:19
baseline_20260525_193331,baseline,1,6,GLOBAL,round_6_global_model,success,0x2f9ebce750d570636eaf07adba958f3d7298e104627117fef91908aaa0fdbd8e,https://basescan.org/tx/0x2f9ebce750d570636eaf07adba958f3d7298e104627117fef91908aaa0fdbd8e,QmT8yBauh5ptaCKuf2sd3a5S7wNxa6bxR1UoVo27UF277Y,account_1,2026-05-25T14:50:09
baseline_20260525_193331,baseline,1,6,GLOBAL,round_6_global_metrics,success,0x2f9ebce750d570636eaf07adba958f3d7298e104627117fef91908aaa0fdbd8e,https://basescan.org/tx/0x2f9ebce750d570636eaf07adba958f3d7298e104627117fef91908aaa0fdbd8e,QmQPg1Kt7Ez1NpdZzFU75KFN1GbkdZwaVJ42A37RzD1SP5,account_1,2026-05-25T14:50:10
baseline_20260525_193331,baseline,1,7,LOCAL,round_7_local,success,0x3c5e6ffad316af35bea861760c6f2d106663454c646b058dea44e1d42fdebe8a,https://basescan.org/tx/0x3c5e6ffad316af35bea861760c6f2d106663454c646b058dea44e1d42fdebe8a,QmQnc3tmesGvMjrtdJvhANiVev1AowZCnBXSovitz2yq4M,account_1,2026-05-25T14:51:58
baseline_20260525_193331,baseline,1,7,VOTE,round_7_votes,success,0xbf7dba98191721d6bcb1bdb220f9e595d3745d4cfe8ee456f1fe21e4c492ed03,https://basescan.org/tx/0xbf7dba98191721d6bcb1bdb220f9e595d3745d4cfe8ee456f1fe21e4c492ed03,Qmeb9uvNCaWNGM9oq3h9vv2g2THuGeNFdLhcsSeo92XaKh,account_1,2026-05-25T14:52:00
baseline_20260525_193331,baseline,1,7,GLOBAL,round_7_global_model,success,0x5af7aa53c37dd717d37065b02c4074ae6398e396f02ff82b673ebadb70dedbde,https://basescan.org/tx/0x5af7aa53c37dd717d37065b02c4074ae6398e396f02ff82b673ebadb70dedbde,QmbigsNZkt1Ggm4xweQkzicd362537qhhTFEUrQ81anrNK,account_1,2026-05-25T14:52:41
baseline_20260525_193331,baseline,1,7,GLOBAL,round_7_global_metrics,success,0x5af7aa53c37dd717d37065b02c4074ae6398e396f02ff82b673ebadb70dedbde,https://basescan.org/tx/0x5af7aa53c37dd717d37065b02c4074ae6398e396f02ff82b673ebadb70dedbde,QmPX3vhgkvqakKRoneZRiGdjRXyPB8qsPraHUR9UyTXxtv,account_1,2026-05-25T14:52:42
baseline_20260525_193331,baseline,1,8,LOCAL,round_8_local,success,0x6a813c50f0ca9d28f5ae0dee0a4465d4500fa0574f7c5fe54c2a96ff1c7bd3c1,https://basescan.org/tx/0x6a813c50f0ca9d28f5ae0dee0a4465d4500fa0574f7c5fe54c2a96ff1c7bd3c1,QmZTpwuPVjtQoWsnuHF8Mp9aMDQq5CeUErRfjNuFnYFvDp,account_1,2026-05-25T14:54:23
baseline_20260525_193331,baseline,1,8,VOTE,round_8_votes,success,0xf58dc4c05e08e593f61194ecb7c2ab6d95a0e6247c5fc2a694dda64aba59395e,https://basescan.org/tx/0xf58dc4c05e08e593f61194ecb7c2ab6d95a0e6247c5fc2a694dda64aba59395e,QmcSELeMsqR71B9aXV6a6rx4CqbqZfnk7jgb8rfS5YhEhH,account_1,2026-05-25T14:54:25
baseline_20260525_193331,baseline,1,8,GLOBAL,round_8_global_model,success,0x3e63304e51a32978b79a771788b601426eb9c92aff7bb1afc4090ed66345555b,https://basescan.org/tx/0x3e63304e51a32978b79a771788b601426eb9c92aff7bb1afc4090ed66345555b,QmYbxnvZfqGpvMn6ubhd36j5nGfQStXPf381qRPvGjnpCg,account_1,2026-05-25T14:55:06
baseline_20260525_193331,baseline,1,8,GLOBAL,round_8_global_metrics,success,0x3e63304e51a32978b79a771788b601426eb9c92aff7bb1afc4090ed66345555b,https://basescan.org/tx/0x3e63304e51a32978b79a771788b601426eb9c92aff7bb1afc4090ed66345555b,QmSYsrFWYFP6ymdzxRAdqubxUzf5n5Gdb29piuaJ4PSCwE,account_1,2026-05-25T14:55:07
baseline_20260525_193331,baseline,1,9,LOCAL,round_9_local,success,0x8c2a5bbd358bb127d6b0e7ded99736caaf949d596cc34b967887ca78df2317d7,https://basescan.org/tx/0x8c2a5bbd358bb127d6b0e7ded99736caaf949d596cc34b967887ca78df2317d7,QmTSYyXM1Pb1zLQGRvb3XBR3ugqUevjuMWWJ1Roj6S6XPJ,account_1,2026-05-25T14:29:36
baseline_20260525_193331,baseline,1,9,VOTE,round_9_votes,success,0xc7b0c0b7a79fa1785de1c099e13bb0dc553afe1d66aa3dab1d6c58f3f514ac51,https://basescan.org/tx/0xc7b0c0b7a79fa1785de1c099e13bb0dc553afe1d66aa3dab1d6c58f3f514ac51,QmUXUEiPg6YGC4DH2srwtSJxrDPiynxxofasUsyLRjb4zB,account_1,2026-05-25T14:29:36
baseline_20260525_193331,baseline,1,9,GLOBAL,round_9_global_model,success,0x67113060c241fb9a1a8ca9524741293139071cc14c692e242d4e9be752ed414f,https://basescan.org/tx/0x67113060c241fb9a1a8ca9524741293139071cc14c692e242d4e9be752ed414f,QmbzKaNXThBqEtAxEsDnJwXuTMSTPnPso3qTYNsH9w9S8H,account_1,2026-05-25T14:57:53
baseline_20260525_193331,baseline,1,9,GLOBAL,round_9_global_metrics,success,0x67113060c241fb9a1a8ca9524741293139071cc14c692e242d4e9be752ed414f,https://basescan.org/tx/0x67113060c241fb9a1a8ca9524741293139071cc14c692e242d4e9be752ed414f,QmNtAUHEn2ixBXR69MH46C8USFLVta17wUBupn4M89gPkL,account_1,2026-05-25T14:57:54
baseline_20260525_193331,baseline,1,10,LOCAL,round_10_local,success,0x7b30cec0523006a2efc932d7b217910e63b1023effab02537449c7a37c6f298d,https://basescan.org/tx/0x7b30cec0523006a2efc932d7b217910e63b1023effab02537449c7a37c6f298d,QmPy8PA5NtHg9FiUZZVe51YGCkHgH6GTaFq88HipusEXoj,account_1,2026-05-25T14:32:07
baseline_20260525_193331,baseline,1,10,VOTE,round_10_votes,success,0x61f3a44dd5afeecba239fc98a6cebca27748e1ca8777978a7d92e0c7e2a06f7f,https://basescan.org/tx/0x61f3a44dd5afeecba239fc98a6cebca27748e1ca8777978a7d92e0c7e2a06f7f,QmYwe4i3x9bKuBAXnc1BpXfJa9ytTrhgt4G539nYMGVope,account_1,2026-05-25T14:32:07
baseline_20260525_193331,baseline,1,10,GLOBAL,round_10_global_model,success,0xa11f6b5e028a8d81d837ba80ca836031a027d35a191cc00e01e21f9ea0c38c0a,https://basescan.org/tx/0xa11f6b5e028a8d81d837ba80ca836031a027d35a191cc00e01e21f9ea0c38c0a,QmbyL8gWufnPHF4kiT2UXGeGmSuKAK8CH5gS6SJfbuLqJh,account_1,2026-05-25T15:00:39
baseline_20260525_193331,baseline,1,10,GLOBAL,round_10_global_metrics,success,0xa11f6b5e028a8d81d837ba80ca836031a027d35a191cc00e01e21f9ea0c38c0a,https://basescan.org/tx/0xa11f6b5e028a8d81d837ba80ca836031a027d35a191cc00e01e21f9ea0c38c0a,QmYrnAUUmEGE4CrV7keCck3qJio6VGncjPdhK7u6JDdbFW,account_1,2026-05-25T15:00:40
optimized_20260525_200107,optimized,1,0,GLOBAL,round_0_global_model,success,0xedbc1f7226bf5bcfa00f17873dbd28d374f01b683e80d9d84415ffda7b5e5674,https://basescan.org/tx/0xedbc1f7226bf5bcfa00f17873dbd28d374f01b683e80d9d84415ffda7b5e5674,QmWJLMRdN1xBxMfyNSvH9VkHLdUWP1cYVp9pn52cAGJLvr,account_1,2026-05-25T15:01:26
optimized_20260525_200107,optimized,1,0,GLOBAL,round_0_global_metrics,success,0xedbc1f7226bf5bcfa00f17873dbd28d374f01b683e80d9d84415ffda7b5e5674,https://basescan.org/tx/0xedbc1f7226bf5bcfa00f17873dbd28d374f01b683e80d9d84415ffda7b5e5674,QmVCQiXcLRwL3BSHiQ6tt88XinuXjoyfgQQKP9F1aP6fTQ,account_1,2026-05-25T15:01:27
optimized_20260525_200107,optimized,1,1,LOCAL,round_1_local,success,0x0569ea94c7d27746c6c72dbdcd6b3f7b0a7a1d819d7589ec9fd90a7c0a488b28,https://basescan.org/tx/0x0569ea94c7d27746c6c72dbdcd6b3f7b0a7a1d819d7589ec9fd90a7c0a488b28,QmSV8EF9sWvMVtT9PeT63YMMAW5GnCS4ZEyxhMnqJ5zmr4,account_1,2026-05-25T15:03:08
optimized_20260525_200107,optimized,1,1,VOTE,round_1_votes,success,0x3cfaf7b969be1cfd144783ff3645083291c15cac49b4edfcec388f906304a199,https://basescan.org/tx/0x3cfaf7b969be1cfd144783ff3645083291c15cac49b4edfcec388f906304a199,QmfWWCm49xq7uHZjxn2BuAnubmsdyp4mk2zTQZpL2vwG5D,account_1,2026-05-25T15:03:08
optimized_20260525_200107,optimized,1,1,GLOBAL,round_1_global_model,success,0x5edad96270de43a9365afd1b6d2391e3a4a7b9306e0121fdc0fa4edf69a0a862,https://basescan.org/tx/0x5edad96270de43a9365afd1b6d2391e3a4a7b9306e0121fdc0fa4edf69a0a862,QmZe5xjJd1mos9RJUdTU8oQavHYWiin9rb55C6aRP1RA4G,account_1,2026-05-25T15:04:08
optimized_20260525_200107,optimized,1,1,GLOBAL,round_1_global_metrics,success,0x5edad96270de43a9365afd1b6d2391e3a4a7b9306e0121fdc0fa4edf69a0a862,https://basescan.org/tx/0x5edad96270de43a9365afd1b6d2391e3a4a7b9306e0121fdc0fa4edf69a0a862,QmQ8pz9jips6azqtWrv5dz89niwSsABzh5bFarsCRvmQ34,account_1,2026-05-25T15:04:09
